loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,inq_last_6mths,pub_rec,total_acc,pub_rec_bankruptcies,issue_year,issue_month
4000,4000,4000,36,11.49,B,3,RENT,30000,Source Verified,0,wedding,IL,1,0,13,0,11,May
8000,8000,8000,36,10.99,B,< 1,RENT,90000,Source Verified,0,credit_card,NY,2,0,35,0,11,May
9450,9450,9450,60,8.49,A,7,MORTGAGE,38400,Not Verified,0,home_improvement,FL,0,0,40,0,11,Jun
4800,4800,4800,36,12.99,C,5,RENT,39996,Not Verified,0,other,NY,1,0,14,0,11,May
20000,20000,19975,60,12.99,C,10+,MORTGAGE,110000,Source Verified,0,debt_consolidation,MD,1,0,18,0,11,May
25000,25000,24750,60,15.99,D,3,MORTGAGE,80000,Source Verified,0,debt_consolidation,FL,0,0,19,0,11,May
14000,14000,14000,36,13.49,C,3,RENT,72500,Source Verified,0,credit_card,NY,1,0,17,0,11,May
29700,29700,29675,36,12.99,C,6,MORTGAGE,75000,Verified,0,debt_consolidation,NY,1,0,34,0,11,May
10000,10000,9975,36,7.49,A,< 1,RENT,78204,Not Verified,0,other,MA,0,0,15,0,11,Jun
4500,4500,4500,36,7.49,A,10+,MORTGAGE,48000,Verified,1,debt_consolidation,NC,2,0,22,0,11,May
3000,3000,3000,36,11.99,B,3,OWN,18287,Not Verified,0,wedding,OH,3,0,9,0,11,May
7200,7200,7200,36,6.99,A,10+,MORTGAGE,113676,Source Verified,0,car,OH,1,0,30,0,11,May
14900,14900,14875,60,19.69,E,5,RENT,60000,Verified,0,debt_consolidation,MD,1,0,17,0,11,May
10625,10625,10550,60,15.99,D,2,RENT,30000,Not Verified,0,debt_consolidation,NY,0,0,9,0,11,May
16000,16000,16000,60,11.99,B,7,RENT,38000,Not Verified,0,debt_consolidation,CA,0,0,8,0,11,May
6000,6000,6000,36,13.49,C,10+,MORTGAGE,140000,Source Verified,0,other,FL,0,0,14,0,11,May
12000,12000,12000,60,16.49,D,9,MORTGAGE,45000,Not Verified,0,debt_consolidation,MO,1,1,16,1,11,Jun
15000,15000,15000,36,20.25,F,6,RENT,50880,Source Verified,0,debt_consolidation,PA,1,0,10,0,11,May
8000,8000,8000,36,10.99,B,10+,MORTGAGE,68000,Verified,0,home_improvement,TX,2,0,12,0,11,May
8000,8000,8000,36,11.99,B,5,RENT,70000,Not Verified,0,debt_consolidation,NY,1,0,21,0,11,May
28000,21525,21244.92341,60,11.49,B,6,MORTGAGE,84000,Verified,0,debt_consolidation,MI,0,0,34,0,11,Jun
12000,12000,12000,36,11.99,B,< 1,MORTGAGE,85000,Source Verified,0,home_improvement,CA,1,0,16,0,11,May
24000,24000,23975,36,19.69,E,5,MORTGAGE,100000,Verified,0,debt_consolidation,OK,0,0,12,0,11,Jun
12000,12000,11604.58079,36,7.49,A,7,MORTGAGE,100000,Source Verified,0,debt_consolidation,FL,0,0,25,0,11,May
4500,4500,4500,36,5.99,A,6,MORTGAGE,120000,Not Verified,0,debt_consolidation,CA,3,0,46,0,11,May
11325,11325,11325,60,12.99,C,10+,RENT,30000,Not Verified,0,wedding,NY,0,0,20,0,11,May
5000,5000,5000,36,11.49,B,10+,MORTGAGE,99000,Source Verified,0,house,AL,1,0,27,0,11,May
10000,10000,9975,36,12.99,C,10+,MORTGAGE,72972.35,Verified,0,credit_card,NY,1,0,15,0,11,Jun
6000,6000,5750,36,8.49,A,8,MORTGAGE,40000,Not Verified,0,debt_consolidation,FL,0,0,19,0,11,May
10000,10000,10000,36,6.99,A,6,RENT,32000,Not Verified,0,debt_consolidation,NH,0,0,15,0,11,May
25000,25000,24778.19492,60,21.74,F,9,OWN,80000,Verified,1,home_improvement,CA,1,0,17,0,11,Jun
5000,5000,5000,60,10.99,B,1,MORTGAGE,68400,Verified,0,car,GA,0,0,38,0,11,May
3200,3200,3200,36,7.49,A,< 1,RENT,35000,Source Verified,0,car,GA,0,0,9,0,11,May
8000,8000,8000,36,11.99,B,< 1,MORTGAGE,40800,Not Verified,0,debt_consolidation,FL,1,0,24,0,11,May
5075,5075,5075,36,10.59,B,< 1,RENT,22800,Source Verified,0,debt_consolidation,KY,0,0,13,0,11,May
6500,6500,6500,36,10.59,B,10+,MORTGAGE,32400,Not Verified,0,major_purchase,GA,0,0,20,0,11,May
6000,6000,6000,36,15.62,D,5,MORTGAGE,73000,Not Verified,0,home_improvement,FL,0,0,27,0,11,May
17000,17000,16750,60,9.99,B,10+,MORTGAGE,84000,Verified,0,debt_consolidation,CT,0,0,31,0,11,May
10500,10500,10500,60,11.49,B,< 1,RENT,35364,Not Verified,0,debt_consolidation,AZ,1,0,38,0,11,May
16800,16800,16800,60,12.99,C,10+,RENT,52600,Source Verified,0,debt_consolidation,CA,0,0,13,0,11,May
20000,20000,19725,36,9.99,B,2,MORTGAGE,63000,Verified,0,debt_consolidation,OH,0,0,31,0,11,May
13250,13250,13250,36,16.89,D,2,OWN,35000,Verified,0,medical,VA,0,0,25,0,11,May
10000,10000,10000,36,7.49,A,1,MORTGAGE,96000,Not Verified,0,home_improvement,FL,0,1,12,1,11,May
15000,15000,15000,36,16.49,D,5,MORTGAGE,86000,Verified,0,wedding,AZ,3,0,31,0,11,May
3000,3000,3000,36,10.99,B,6,RENT,52800,Source Verified,0,moving,VA,0,0,20,0,11,May
35000,24850,24700,60,19.69,E,10+,MORTGAGE,72000,Verified,1,debt_consolidation,GA,3,0,32,0,11,Jun
22000,22000,21950,60,10.59,B,3,MORTGAGE,97500,Verified,0,home_improvement,MA,0,0,16,0,11,May
35000,25250,25250,60,17.88,E,10+,MORTGAGE,146000,Source Verified,0,debt_consolidation,FL,8,0,31,0,11,Jun
16000,16000,15900,60,14.79,C,5,MORTGAGE,87240,Source Verified,1,small_business,SC,1,1,23,1,11,May
35000,35000,34725,60,13.49,C,10+,MORTGAGE,126000,Verified,0,credit_card,CA,0,0,34,0,11,May
30000,30000,29975,60,17.99,E,7,RENT,57600,Verified,1,debt_consolidation,TX,0,0,12,0,11,May
34800,25650,25650,60,20.11,G,< 1,RENT,120000,Source Verified,0,debt_consolidation,CA,1,0,12,0,11,Jun
3200,3200,3200,36,10.99,B,3,MORTGAGE,40000,Not Verified,0,debt_consolidation,NC,0,0,14,0,11,May
14000,14000,13750,36,10.99,B,4,OWN,71000,Verified,0,debt_consolidation,MN,0,0,28,0,11,May
18000,18000,18000,36,8.49,A,10+,RENT,73500,Not Verified,0,credit_card,GA,0,0,44,0,11,Jun
4000,4000,4000,36,9.99,B,2,RENT,26280,Source Verified,0,debt_consolidation,AL,2,0,26,0,11,May
10000,10000,10000,36,16.89,D,10+,MORTGAGE,56000,Source Verified,1,debt_consolidation,NM,2,1,40,1,11,May
10000,10000,10000,36,9.99,B,10+,MORTGAGE,87000,Verified,0,moving,TX,1,0,20,0,11,May
14000,14000,13950,36,7.49,A,5,MORTGAGE,70000,Verified,0,credit_card,PA,1,0,46,0,11,May
19700,19700,19675,60,17.49,D,6,MORTGAGE,45000,Verified,0,credit_card,WI,1,0,17,0,11,May
5000,5000,5000,36,5.42,A,3,MORTGAGE,60000,Source Verified,0,medical,AZ,0,0,26,0,11,May
5000,5000,5000,36,10.99,B,< 1,OWN,25000,Not Verified,1,medical,OH,1,0,19,0,11,May
7000,7000,6975,36,5.42,A,10+,MORTGAGE,72000,Source Verified,0,credit_card,GA,0,0,30,0,11,May
5400,5400,5400,36,12.99,C,5,MORTGAGE,45000,Not Verified,0,other,CT,1,0,30,0,11,May
14400,14400,14100,60,10.99,B,10+,MORTGAGE,112008,Not Verified,0,debt_consolidation,KS,0,0,39,0,11,May
5700,5700,5700,36,12.99,C,2,MORTGAGE,41033,Source Verified,0,debt_consolidation,NC,2,0,31,0,11,May
9000,9000,8750,36,7.49,A,10+,OWN,72000,Source Verified,0,credit_card,AL,0,0,18,0,11,May
21250,21250,21250,36,12.99,C,1,RENT,40000,Verified,0,major_purchase,CA,0,0,16,0,11,May
5000,5000,5000,36,6.99,A,9,OWN,68000,Not Verified,0,home_improvement,NY,2,0,23,0,11,May
7000,7000,7000,36,10.99,B,10+,RENT,37000,Not Verified,1,home_improvement,CT,0,0,13,0,11,May
25000,25000,24975,60,12.99,C,10+,MORTGAGE,100904,Verified,1,other,MD,0,0,9,0,11,May
6000,6000,6000,36,16.49,D,7,RENT,65000,Verified,0,medical,CA,0,0,11,0,11,May
28000,28000,28000,60,13.49,C,4,MORTGAGE,62000,Verified,0,debt_consolidation,CT,3,0,31,0,11,May
5000,5000,5000,36,9.99,B,10+,MORTGAGE,115000,Verified,0,debt_consolidation,NJ,0,0,37,0,11,May
6000,6000,6000,36,7.49,A,10+,MORTGAGE,52000,Not Verified,0,home_improvement,GA,0,0,22,0,11,May
5000,5000,4975,36,10.59,B,2,MORTGAGE,95000,Not Verified,0,medical,AL,2,1,31,1,11,May
15000,15000,14975,36,11.49,B,< 1,MORTGAGE,95000,Verified,0,small_business,AL,0,0,31,0,11,May
11600,11600,11575,36,13.49,C,2,RENT,65000,Not Verified,0,debt_consolidation,NJ,1,0,43,0,11,May
17300,17300,17300,36,15.62,D,8,MORTGAGE,56400,Verified,0,house,NC,0,0,21,0,11,May
15000,15000,15000,60,11.99,B,10+,MORTGAGE,129700,Verified,0,debt_consolidation,VA,1,0,19,0,11,May
6000,6000,5925,36,8.49,A,7,OWN,19000,Source Verified,0,other,OH,2,0,12,0,11,May
20000,15675,15675,60,20.62,F,1,MORTGAGE,61200,Source Verified,0,debt_consolidation,CA,0,0,25,0,11,Jun
35000,35000,34763.23521,60,20.62,F,5,MORTGAGE,95000,Verified,0,debt_consolidation,CA,3,0,19,0,11,May
15000,15000,15000,36,16.49,D,5,RENT,44400,Source Verified,0,debt_consolidation,CA,2,0,4,0,11,May
12250,12250,12250,60,16.49,D,2,OWN,40000,Source Verified,1,credit_card,FL,2,0,32,0,11,May
9000,9000,9000,36,7.49,A,10+,MORTGAGE,96000,Verified,0,home_improvement,IL,3,0,19,0,11,May
4000,4000,4000,60,17.99,E,10+,MORTGAGE,50220,Source Verified,0,car,MA,1,0,22,0,11,Jun
16000,16000,15975,60,15.99,D,8,MORTGAGE,50000,Verified,0,credit_card,OH,1,0,24,0,11,May
15000,15000,14500.80563,36,10.99,B,10+,RENT,28000,Not Verified,0,credit_card,CT,1,1,15,1,11,May
1000,1000,1000,36,7.49,A,3,MORTGAGE,183000,Not Verified,0,debt_consolidation,AL,1,0,27,0,11,May
15000,15000,15000,36,15.62,D,10+,RENT,225000,Not Verified,0,credit_card,CA,0,0,9,0,11,May
15000,15000,15000,60,15.99,D,4,RENT,49000,Verified,1,debt_consolidation,OR,2,0,23,0,11,May
15000,15000,15000,36,11.99,B,6,MORTGAGE,60000,Source Verified,0,home_improvement,CT,3,0,23,0,11,May
12000,12000,12000,36,11.99,B,10+,MORTGAGE,84000,Not Verified,0,credit_card,OR,2,0,34,0,11,May
9000,9000,9000,36,8.49,A,3,RENT,45000,Source Verified,0,debt_consolidation,FL,0,0,18,0,11,Jun
1000,1000,1000,36,7.49,A,7,RENT,45000,Source Verified,0,small_business,CA,0,0,6,0,11,May
9400,9400,9350,36,9.99,B,5,RENT,50400,Not Verified,0,credit_card,WA,0,0,13,0,11,May
2400,2400,2400,36,11.49,B,8,RENT,28000,Verified,0,debt_consolidation,CA,0,0,11,0,11,May
35000,35000,35000,60,16.02,D,8,RENT,252361,Verified,0,debt_consolidation,NY,4,0,26,0,11,Jun
4400,4400,4400,36,11.99,B,10+,RENT,52256,Source Verified,0,debt_consolidation,CA,0,0,5,0,11,May
6000,6000,6000,36,15.23,C,10+,RENT,65000,Verified,1,other,NY,2,0,50,0,11,May
3900,3900,3900,36,10.99,B,< 1,RENT,44500,Source Verified,1,major_purchase,MD,0,0,19,0,11,May
2500,2500,2500,36,7.49,A,10+,MORTGAGE,22000,Source Verified,0,vacation,WI,0,0,31,0,11,May
4000,4000,4000,36,11.49,B,< 1,RENT,63000,Verified,0,other,CA,0,0,9,0,11,May
4800,4800,4800,36,15.23,C,10+,MORTGAGE,105000,Source Verified,0,credit_card,TX,1,0,28,0,11,Jun
5000,5000,5000,36,6.99,A,4,MORTGAGE,64500,Source Verified,0,house,TX,0,0,33,0,11,May
16000,16000,16000,60,13.99,C,1,MORTGAGE,97152,Source Verified,0,debt_consolidation,VA,1,0,29,0,11,May
1500,1500,1500,36,11.49,B,1,MORTGAGE,55000,Not Verified,1,home_improvement,PA,1,0,13,0,11,May
18000,18000,17950,36,10.99,B,3,MORTGAGE,60000,Source Verified,0,debt_consolidation,MO,1,0,49,0,11,May
5500,5500,5500,36,5.99,A,10+,MORTGAGE,54996,Not Verified,0,debt_consolidation,OH,0,0,36,0,11,May
20500,20500,20500,60,17.99,E,4,MORTGAGE,42759,Verified,0,debt_consolidation,DC,0,0,21,0,11,May
35000,35000,35000,60,10.99,B,10+,MORTGAGE,158000,Verified,0,moving,GA,0,0,20,0,11,May
11400,11400,11400,60,16.49,D,10+,MORTGAGE,43104,Not Verified,0,debt_consolidation,AR,1,0,16,0,11,May
8000,8000,7975,36,9.99,B,10+,RENT,55550,Source Verified,0,debt_consolidation,TX,0,0,13,0,11,May
2000,2000,2000,36,11.99,B,5,MORTGAGE,30000,Verified,1,other,FL,2,0,18,0,11,May
3200,3200,3175,36,7.49,A,2,RENT,110000,Not Verified,0,car,NY,0,0,17,0,11,May
5000,5000,4975,36,5.42,A,4,RENT,15600,Not Verified,0,debt_consolidation,TX,0,0,9,0,11,May
20000,20000,20000,60,18.39,E,10+,MORTGAGE,103000,Verified,0,debt_consolidation,NY,1,0,32,0,11,May
14400,14400,14400,60,13.99,C,8,OWN,225000,Source Verified,0,other,MD,1,0,75,0,11,May
1000,1000,1000,36,10.99,B,1,RENT,40000,Not Verified,0,debt_consolidation,FL,0,0,5,0,11,May
35000,35000,35000,36,15.62,D,5,MORTGAGE,175000,Source Verified,0,debt_consolidation,CA,0,0,27,0,11,May
1500,1500,1500,36,7.49,A,9,MORTGAGE,46144,Not Verified,0,home_improvement,GA,0,0,30,0,11,May
24000,24000,23650,60,18.39,E,10+,MORTGAGE,85000,Verified,0,debt_consolidation,MA,0,0,12,0,11,May
8400,8400,8400,36,7.49,A,< 1,RENT,60000,Source Verified,0,other,NY,1,0,7,0,11,Jun
9000,9000,8906.072807,36,6.99,A,5,MORTGAGE,36300,Source Verified,0,major_purchase,AZ,1,0,22,0,11,May
15000,15000,14975,36,10.59,B,5,MORTGAGE,100000,Source Verified,0,debt_consolidation,CA,0,0,17,0,11,May
18000,18000,17975,60,15.23,C,10+,MORTGAGE,62500,Verified,1,debt_consolidation,IL,1,1,29,1,11,May
25000,20525,20225,60,18.39,E,3,MORTGAGE,140000,Verified,0,debt_consolidation,AZ,0,0,33,0,11,Jun
3600,3600,3600,36,11.99,B,4,RENT,84996,Source Verified,0,other,LA,0,0,20,0,11,May
3000,3000,3000,36,10.99,B,2,RENT,31200,Not Verified,0,debt_consolidation,SC,0,0,12,0,11,May
28800,28800,28003.49783,60,20.99,F,8,MORTGAGE,85404,Verified,0,debt_consolidation,GA,2,0,31,0,11,May
4500,4500,4500,36,10.59,B,5,RENT,35000,Not Verified,0,debt_consolidation,NJ,1,0,10,0,11,May
2400,2400,2400,60,10.59,B,1,MORTGAGE,88000,Not Verified,0,home_improvement,MI,0,0,27,0,11,May
10000,10000,10000,36,17.99,E,5,MORTGAGE,44000,Not Verified,1,debt_consolidation,PA,0,0,8,0,11,May
12000,12000,12000,36,17.99,E,10+,MORTGAGE,80000,Source Verified,0,major_purchase,NC,0,0,25,0,11,May
18500,18500,15577.13476,60,11.99,B,8,OWN,40000,Verified,1,other,FL,0,0,24,0,11,Jun
6500,6500,6500,36,6.99,A,10+,MORTGAGE,46000,Source Verified,0,home_improvement,LA,1,0,17,0,11,May
3600,3600,3600,36,15.62,D,3,MORTGAGE,43000,Verified,0,debt_consolidation,FL,1,0,15,0,11,May
7500,7500,7500,36,11.49,B,3,MORTGAGE,40000,Not Verified,0,debt_consolidation,KY,3,0,27,0,11,May
14000,14000,14000,36,9.99,B,3,MORTGAGE,126000,Source Verified,0,house,MD,3,0,19,0,11,May
23000,23000,22975,60,15.23,C,10+,RENT,53000,Verified,0,debt_consolidation,TX,3,0,24,0,11,May
15825,15825,15601.55563,36,6.99,A,10+,MORTGAGE,51000,Verified,0,debt_consolidation,CA,1,0,21,0,11,May
10000,10000,10000,60,15.99,D,10+,MORTGAGE,49500,Not Verified,1,debt_consolidation,NC,2,0,26,0,11,May
3000,3000,3000,60,13.99,C,10+,MORTGAGE,41000,Verified,0,other,MI,2,1,31,0,11,Jun
13650,13650,13375,36,6.99,A,6,OWN,50000,Verified,0,debt_consolidation,NC,0,0,18,0,11,Jun
6000,6000,6000,36,5.42,A,10+,MORTGAGE,85000,Not Verified,0,car,OH,1,0,22,0,11,May
9600,9600,9575,60,9.99,B,< 1,OWN,46800,Not Verified,0,car,NY,0,0,21,0,11,May
6400,6400,6400,36,6.99,A,8,MORTGAGE,123735,Verified,0,credit_card,CO,0,0,26,0,11,May
8000,8000,7975,60,11.49,B,9,MORTGAGE,69313,Verified,0,major_purchase,FL,0,0,21,0,11,May
1000,1000,1000,36,17.49,D,< 1,RENT,36000,Source Verified,1,moving,CA,0,0,12,0,11,May
8000,8000,8000,36,18.79,E,9,MORTGAGE,58000,Not Verified,0,home_improvement,NV,0,0,62,0,11,May
9600,9600,9550,36,10.59,B,6,MORTGAGE,120000,Source Verified,0,debt_consolidation,CA,1,0,34,0,11,May
22000,22000,14825,60,17.99,E,2,RENT,66650,Not Verified,0,debt_consolidation,GA,1,0,20,0,11,May
18000,18000,17975,60,11.99,B,10+,RENT,54000,Source Verified,0,debt_consolidation,CA,0,0,43,0,11,May
24000,24000,23975,36,7.49,A,< 1,RENT,150000,Verified,0,debt_consolidation,CT,2,0,35,0,11,Jun
10000,10000,10000,36,16.49,D,2,RENT,60000,Source Verified,0,debt_consolidation,CA,0,0,43,0,11,May
15175,15175,15175,60,20.25,F,8,RENT,52000,Source Verified,0,debt_consolidation,WA,0,0,10,0,11,May
10000,10000,9999.708537,60,13.49,C,8,RENT,30000,Not Verified,0,other,IL,2,0,14,0,11,May
8000,8000,8000,60,10.99,B,10+,RENT,22800,Not Verified,0,debt_consolidation,FL,0,0,19,0,11,May
5600,5600,5600,60,17.99,E,10+,RENT,100000,Not Verified,0,home_improvement,FL,0,0,11,0,11,May
20000,20000,19975,60,12.99,C,10+,MORTGAGE,49300,Verified,0,other,TX,0,0,22,0,11,May
10000,10000,10000,36,7.49,A,6,MORTGAGE,60000,Source Verified,0,home_improvement,CO,1,0,34,0,11,May
5000,5000,5000,36,11.49,B,5,RENT,12000,Source Verified,0,debt_consolidation,TX,1,0,8,0,11,May
2700,2700,2673.72626,36,5.99,A,10+,MORTGAGE,50004,Not Verified,0,other,NV,0,0,18,0,11,May
3250,3250,3250,36,15.99,D,4,OWN,25920,Source Verified,0,debt_consolidation,CA,1,0,11,0,11,May
16000,16000,16000,60,21.36,F,4,RENT,70000,Verified,0,wedding,GA,1,0,5,0,11,May
9700,9700,9700,36,5.99,A,7,MORTGAGE,63000,Not Verified,0,debt_consolidation,VA,0,0,24,0,11,May
7500,7500,7500,60,9.99,B,6,MORTGAGE,50000,Not Verified,0,other,CA,0,0,24,0,11,May
4200,4200,4200,36,5.42,A,5,MORTGAGE,68004,Not Verified,0,home_improvement,OH,2,0,23,0,11,May
8400,8400,8400,60,15.99,D,5,MORTGAGE,45600,Verified,1,home_improvement,NC,1,0,30,0,11,May
2150,2150,2150,36,15.62,D,10+,RENT,63600,Not Verified,0,other,NJ,0,0,9,0,11,May
3000,3000,3000,36,13.99,C,6,MORTGAGE,51000,Source Verified,0,debt_consolidation,AL,1,0,17,0,11,May
12000,12000,12000,36,13.49,C,3,RENT,67200,Source Verified,0,debt_consolidation,TX,0,0,20,0,11,May
2000,2000,1750,60,11.99,B,3,MORTGAGE,36000,Not Verified,0,debt_consolidation,GA,0,0,6,0,11,May
15000,15000,15000,60,13.49,C,3,MORTGAGE,56000,Not Verified,0,major_purchase,MD,0,0,32,0,11,May
8000,8000,8000,60,17.49,D,3,RENT,20232,Source Verified,0,debt_consolidation,PA,1,0,6,0,11,May
20000,20000,19999.6971,60,11.99,B,10+,MORTGAGE,93233,Verified,0,debt_consolidation,VA,0,0,35,0,11,May
5000,5000,5000,36,13.99,C,2,OWN,32500,Not Verified,1,major_purchase,MA,1,0,7,0,11,May
14400,14400,14375,60,17.49,D,10+,MORTGAGE,135000,Source Verified,0,debt_consolidation,KS,3,0,41,0,11,May
8000,8000,8000,60,15.23,C,2,RENT,60000,Not Verified,0,credit_card,LA,2,0,39,0,11,Jun
15000,15000,14975,36,10.59,B,5,RENT,200004,Verified,0,other,NY,1,0,49,0,11,Jun
12325,12325,12325,36,8.49,A,10+,MORTGAGE,140000,Verified,1,small_business,CA,0,0,13,0,11,May
28000,28000,27900,36,15.62,D,10+,MORTGAGE,105018,Verified,0,debt_consolidation,NC,1,0,32,0,11,May
18000,18000,18000,36,8.49,A,10+,MORTGAGE,143000,Not Verified,0,debt_consolidation,VA,1,0,29,0,11,May
9975,9975,9925,36,5.42,A,10+,MORTGAGE,114000,Not Verified,0,home_improvement,GA,0,0,57,0,11,May
10100,10100,10100,36,11.49,B,5,RENT,50400,Source Verified,0,debt_consolidation,FL,2,0,17,0,11,May
5500,5500,5425,36,5.42,A,2,OWN,35000,Not Verified,0,home_improvement,TX,0,0,12,0,11,Jun
20000,20000,20000,36,16.89,D,5,RENT,79000,Verified,0,debt_consolidation,PA,1,0,14,0,11,May
18000,18000,18000,60,16.89,D,10+,OWN,55454,Not Verified,1,debt_consolidation,NY,1,0,39,0,11,May
3000,3000,3000,36,14.79,C,5,MORTGAGE,30000,Source Verified,0,debt_consolidation,GA,3,0,21,0,11,May
10000,10000,10000,36,7.49,A,10+,RENT,75000,Source Verified,0,debt_consolidation,NJ,0,0,21,0,11,May
8000,8000,8000,60,15.23,C,1,RENT,90000,Source Verified,0,debt_consolidation,VA,2,0,22,0,11,May
15000,15000,15000,60,15.99,D,3,RENT,104004,Not Verified,0,debt_consolidation,VA,1,0,9,0,11,May
6725,6725,6725,60,17.99,E,9,RENT,75000,Source Verified,1,other,CT,1,1,20,1,11,Jun
7000,7000,7000,36,6.99,A,10+,MORTGAGE,57800,Not Verified,0,home_improvement,MI,0,0,41,0,11,May
13500,13500,13450,36,10.59,B,10+,MORTGAGE,33225,Not Verified,0,debt_consolidation,WY,1,0,17,0,11,May
3000,3000,3000,60,15.99,D,5,RENT,15600,Not Verified,0,other,NY,0,0,8,0,11,May
6000,6000,6000,60,15.99,D,4,OWN,40000,Source Verified,0,debt_consolidation,NJ,0,0,17,0,11,May
15500,15500,15425,36,7.49,A,10+,MORTGAGE,66000,Source Verified,0,medical,MO,1,0,35,0,11,May
9000,9000,9000,36,15.99,D,4,MORTGAGE,46113.6,Not Verified,0,debt_consolidation,TX,1,0,6,0,11,May
21000,14050,14050,60,18.79,E,8,RENT,300000,Verified,0,debt_consolidation,IL,3,0,35,0,11,Jun
18000,18000,17750,36,7.49,A,10+,MORTGAGE,63000,Not Verified,0,credit_card,FL,0,0,31,0,11,May
8500,8500,8475,60,16.49,D,8,MORTGAGE,78000,Source Verified,0,vacation,OK,3,1,44,1,11,May
35000,35000,34344.9258,60,19.29,E,7,MORTGAGE,135000,Verified,0,debt_consolidation,NC,0,0,28,0,11,May
12000,12000,12000,36,16.89,D,10+,RENT,72000,Source Verified,1,debt_consolidation,CA,3,0,23,0,11,May
7200,7200,7200,36,10.59,B,7,RENT,27600,Source Verified,0,small_business,FL,0,0,11,0,11,May
7500,7500,7500,60,20.62,F,8,RENT,33600,Not Verified,1,other,MD,1,1,32,1,11,May
17000,17000,16750,60,18.79,E,10+,MORTGAGE,52000,Not Verified,1,debt_consolidation,AZ,0,1,23,1,11,May
4800,4800,4800,36,9.99,B,2,RENT,52000,Source Verified,0,debt_consolidation,VA,0,0,17,0,11,May
18825,18825,18825,60,11.99,B,6,RENT,26000,Source Verified,0,small_business,CA,0,0,21,0,11,May
7200,7200,7200,36,8.49,A,5,RENT,84000,Not Verified,0,moving,NY,4,0,17,0,11,May
6000,6000,6000,36,12.99,C,5,MORTGAGE,56368,Source Verified,0,debt_consolidation,CA,0,0,12,0,11,May
5000,5000,5000,36,6.99,A,10+,OWN,36000,Source Verified,1,other,CA,0,0,18,0,11,May
3000,3000,3000,36,10.99,B,< 1,RENT,27500,Not Verified,0,other,VT,0,0,6,0,11,May
10000,10000,10000,36,15.23,C,4,OWN,95000,Source Verified,0,credit_card,CA,1,0,23,0,11,Jun
15000,15000,15000,60,17.49,D,3,MORTGAGE,105000,Source Verified,1,major_purchase,CA,2,0,27,0,11,May
3000,3000,3000,36,5.99,A,3,RENT,33000,Not Verified,0,debt_consolidation,MO,1,0,35,0,11,May
20400,20400,20350,60,17.49,D,4,MORTGAGE,85000,Verified,0,home_improvement,NY,0,0,27,0,11,May
15000,15000,15000,60,17.49,D,1,RENT,69996,Source Verified,0,debt_consolidation,MA,0,0,36,0,11,May
13250,13250,12950,36,10.99,B,2,MORTGAGE,30000,Source Verified,0,debt_consolidation,LA,0,0,10,0,11,Jun
9000,9000,9000,60,19.69,E,10+,OWN,46590.44,Verified,1,debt_consolidation,CT,0,1,23,1,11,May
3600,3600,3350,36,10.99,B,10+,OWN,32500,Not Verified,0,debt_consolidation,NY,0,0,42,0,11,May
17500,17500,17350,60,16.89,D,10+,RENT,120000,Verified,0,major_purchase,NV,0,0,39,0,11,May
12500,12500,12500,36,22.11,G,4,RENT,50000,Source Verified,0,debt_consolidation,VA,0,0,34,0,11,May
18000,18000,18000,36,12.99,C,10+,MORTGAGE,113300,Verified,0,debt_consolidation,NC,1,0,28,0,11,May
7000,7000,7000,36,8.49,A,2,MORTGAGE,65000,Source Verified,0,credit_card,NY,1,0,18,0,11,May
12000,12000,11975,60,13.99,C,4,MORTGAGE,42000,Verified,0,home_improvement,OK,1,0,16,0,11,May
20000,20000,20000,60,18.79,E,5,RENT,125271,Verified,1,small_business,CA,0,0,17,0,11,May
2000,2000,2000,36,9.99,B,2,RENT,75000,Not Verified,0,major_purchase,DC,0,0,10,0,11,May
8000,8000,8000,60,15.99,D,10+,RENT,59500,Source Verified,0,debt_consolidation,MT,1,0,13,0,11,May
4500,4500,4500,60,15.99,D,5,RENT,53000,Not Verified,0,debt_consolidation,CA,1,0,19,0,11,May
8000,8000,8000,36,9.99,B,2,RENT,61995,Not Verified,0,debt_consolidation,CA,0,0,17,0,11,May
5600,5600,5600,36,5.42,A,7,MORTGAGE,57912,Not Verified,0,major_purchase,IL,1,0,25,0,11,May
10000,10000,9950,36,8.49,A,1,RENT,25000,Not Verified,0,major_purchase,TX,1,0,18,0,11,May
5600,5600,5350,36,10.99,B,6,OWN,91000,Source Verified,0,debt_consolidation,NJ,0,0,33,0,11,May
15000,15000,15000,36,15.99,D,8,OWN,250000,Verified,0,debt_consolidation,CA,0,0,17,0,11,May
6000,6000,6000,60,15.23,C,10+,MORTGAGE,50000,Source Verified,1,home_improvement,MI,1,0,23,0,11,May
24000,24000,23655.5816,36,7.49,A,10+,OWN,80256,Verified,0,debt_consolidation,PA,0,0,12,0,11,May
10600,10600,10600,36,10.99,B,3,RENT,75000,Verified,0,debt_consolidation,TX,0,0,36,0,11,May
10000,10000,10000,36,9.99,B,2,MORTGAGE,86004,Not Verified,0,debt_consolidation,VA,1,0,42,0,11,May
14650,14650,14350,36,7.49,A,5,MORTGAGE,45000,Source Verified,0,debt_consolidation,VA,0,0,25,0,11,May
